vid_md5,脱敏车牌号,车牌颜色,sim卡号,Lng,Lat,标准时间,系统时间,省名称,市名称,区县名称,gps速度,道路ID序列,里程表里程,海拔,vss速度,空档信号,喇叭信号,倒挡信号,制动信号,左转向灯信号,右转向灯信号,远光灯信号,近光灯信号,方向,终端状态,车辆状态,报警标志,ACC状态,gps时间,与正北方向夹角,time_diff,segment,加速度,曲折度
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5410567,34.02255667,2021/11/1 10:43,2021/11/1 10:44,陕西省,西安市,鄠邑区,22.3,6431792,130936.4,503,22.3,0,0,0,1,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:43,198,60,1,-1.925927467,1.037311189
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5405317,34.020735,2021/11/1 10:44,2021/11/1 10:45,陕西省,西安市,鄠邑区,23.3,49131312,130936.6,507,23.7,0,0,0,0,1,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:44,197,60,1,0.046296333,1.037311189
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5390767,34.01856167,2021/11/1 10:45,2021/11/1 10:45,陕西省,西安市,鄠邑区,41.3,49131318,130936.9,510,42.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:45,217,60,1,0.833334,1.037311189
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5380683,34.01187667,2021/11/1 10:46,2021/11/1 10:46,陕西省,西安市,鄠邑区,53.2,6419455,130937.7,515,53.7,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 10:46,163,60,1,0.550926367,1.037311189
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5398967,34.00506667,2021/11/1 10:47,2021/11/1 10:47,陕西省,西安市,鄠邑区,51.1,49131329|6419457,130938.5,532,51.6,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:47,210,60,1,-0.0972223,1.037311189
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5355533,33.99567167,2021/11/1 10:48,2021/11/1 10:49,陕西省,西安市,鄠邑区,48.5,39606816,130939.8,562,49.5,0,0,0,0,1,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:48,193,60,1,-0.120370467,1.037311189
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.533765,33.99221,2021/11/1 10:49,2021/11/1 10:49,陕西省,西安市,鄠邑区,49,39606817,130940.2,574,49.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:49,205,60,1,0.023148167,1.037311189
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5303533,33.98588333,2021/11/1 10:50,2021/11/1 10:50,陕西省,西安市,鄠邑区,53.9,6145324,130941.1,591,54.4,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 10:50,155,60,1,0.226852033,1.046201013
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.52842,33.97803667,2021/11/1 10:51,2021/11/1 10:51,陕西省,西安市,鄠邑区,50.3,6145324,130942,603,50.9,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:51,226,60,1,-0.1666668,1.046201013
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.524735,33.97168,2021/11/1 10:52,2021/11/1 10:52,陕西省,西安市,鄠邑区,47.6,6145324,130942.8,630,48.1,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 10:52,176,60,1,-0.1250001,1.046201013
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5254567,33.96186,2021/11/1 10:53,2021/11/1 10:54,陕西省,西安市,鄠邑区,46.1,6145324,130943.9,662,46.7,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 10:53,170,60,1,-0.0694445,1.046201013
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5280383,33.95527667,2021/11/1 10:54,2021/11/1 11:00,陕西省,西安市,鄠邑区,46.9,6145324,130944.7,674,46.7,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:54,207,60,1,0.037037067,1.046201013
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5281133,33.95218167,2021/11/1 10:55,2021/11/1 11:00,陕西省,西安市,鄠邑区,39.9,72173995,130945.1,682,41.1,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 10:55,147,60,1,-0.324074333,1.046201013
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5302083,33.946065,2021/11/1 10:56,2021/11/1 11:00,陕西省,西安市,鄠邑区,46.7,72173991,130945.8,701,46,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 10:56,172,60,1,0.314815067,1.046201013
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.52591,33.93994667,2021/11/1 10:57,2021/11/1 11:00,陕西省,西安市,鄠邑区,45,72173992|6146699|6144017,130946.7,721,49.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:57,221,60,1,-0.078703767,1.046201013
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5228583,33.93430667,2021/11/1 10:58,2021/11/1 11:00,陕西省,西安市,鄠邑区,43.7,6146672|75128067|75128068,130947.3,738,43.2,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:58,209,60,1,-0.060185233,1.046201013
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5219167,33.92964333,2021/11/1 10:59,2021/11/1 11:01,陕西省,西安市,鄠邑区,44.8,6146667,130947.9,739,45.3,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:59,218,60,1,0.050925967,1.046201013
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5213533,33.920225,2021/11/1 11:00,2021/11/1 11:01,陕西省,西安市,鄠邑区,49.3,6146628|6145305|6145366|6145370,130949.1,793,53,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 11:00,193,60,1,0.2083335,1.041640489
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5181883,33.91346333,2021/11/1 11:01,2021/11/1 11:02,陕西省,西安市,鄠邑区,51.8,6329309,130950,814,52.3,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 11:01,181,60,1,0.115740833,1.041640489
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5155817,33.909905,2021/11/1 11:02,2021/11/1 11:07,陕西省,西安市,鄠邑区,47.1,112871063,130950.4,815,52.3,0,0,0,0,0,0,0,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 11:02,192,60,1,-0.217592767,1.041640489
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5177333,33.902555,2021/11/1 11:03,2021/11/1 11:07,陕西省,西安市,鄠邑区,49.8,112871063,130951.3,830,50.2,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 11:03,179,60,1,0.1250001,1.041640489
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5160783,33.89654,2021/11/1 11:04,2021/11/1 11:07,陕西省,西安市,鄠邑区,36.8,112871063,130952,829,43.2,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 11:04,204,60,1,-0.601852333,1.041640489
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5087383,33.88950167,2021/11/1 11:05,2021/11/1 11:07,陕西省,西安市,鄠邑区,49.7,10281159,130953.1,858,49.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 11:05,226,60,1,0.5972227,1.041640489
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5056233,33.87955833,2021/11/1 11:06,2021/11/1 11:07,陕西省,西安市,鄠邑区,44.7,6323227,130954.3,918,45.3,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 11:06,196,60,1,-0.231481667,1.041640489
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5054083,33.87457167,2021/11/1 11:07,2021/11/1 11:07,陕西省,西安市,鄠邑区,49,75128061|75128062,130954.8,919,49.5,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 11:07,173,60,1,0.199074233,1.041640489
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.504585,33.86779167,2021/11/1 11:08,2021/11/1 11:08,陕西省,西安市,鄠邑区,39,6323268,130955.6,955,39.7,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 11:08,208,60,1,-0.462963333,1.041640489
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5028533,33.86508167,2021/11/1 11:09,2021/11/1 11:09,陕西省,西安市,鄠邑区,40.7,6323268,130955.9,979,41.1,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 11:09,194,60,1,0.078703767,1.041640489
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.504675,33.85801667,2021/11/1 11:10,2021/11/1 11:10,陕西省,西安市,鄠邑区,33.3,32507289,130956.8,1012,38.3,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 11:10,138,60,1,-0.342592867,1.009245811
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5080367,33.84878,2021/11/1 11:11,2021/11/1 11:12,陕西省,西安市,鄠邑区,42.2,6329346,130957.9,1045,42.5,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 11:11,136,60,1,0.412037367,1.009245811
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5098183,33.84620167,2021/11/1 11:12,2021/11/1 11:12,陕西省,西安市,鄠邑区,39.4,110086343|110086344,130958.3,1063,40.4,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 11:12,132,60,1,-0.129629733,1.009245811
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.511795,33.84045167,2021/11/1 11:13,2021/11/1 11:13,陕西省,西安市,鄠邑区,42,49131352,130959,1097,41.8,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 11:13,143,60,1,0.120370467,1.009245811
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.515595,33.83577667,2021/11/1 11:14,2021/11/1 11:14,陕西省,西安市,鄠邑区,36.1,49131357|6323238|6323254,130959.6,1134,36.2,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 11:14,179,60,1,-0.273148367,1.009245811
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5180417,33.82758833,2021/11/1 11:15,2021/11/1 11:16,陕西省,西安市,鄠邑区,36.9,6525735,130960.6,1179,37.6,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 11:15,163,60,1,0.037037067,1.009245811
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.518605,33.82510333,2021/11/1 11:16,2021/11/1 11:16,陕西省,西安市,鄠邑区,39.4,6525712|6525714,130960.9,1179,35.5,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 11:16,169,60,1,0.115740833,1.009245811
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.09064,34.37030333,2021/11/1 19:13,2021/11/1 19:13,陕西省,西安市,灞桥区,11.1,42708461,340822.7,388,13,0,0,0,0,0,0,0,1,东北,北斗定位,行驶,^,ACC开,2021/11/1 19:13,15,1320,15,0,1.245014788
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0915917,34.37206,2021/11/1 19:14,2021/11/1 19:14,陕西省,西安市,灞桥区,18.5,42708377,340823,346,21,0,0,0,0,0,0,0,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 19:14,95,60,15,0.342592867,1.245014788
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0934483,34.37215667,2021/11/1 19:15,2021/11/1 19:15,陕西省,西安市,灞桥区,14.8,603376659,340823.2,351,14,0,0,0,0,1,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:15,283,60,15,-0.171296433,1.245014788
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0864233,34.37377833,2021/11/1 19:16,2021/11/1 19:16,陕西省,西安市,灞桥区,24,605326002,340823.9,348,26,0,0,0,0,0,0,0,1,东北,北斗定位,行驶,^,ACC开,2021/11/1 19:16,5,60,15,0.425926267,1.245014788
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0870817,34.37711167,2021/11/1 19:17,2021/11/1 19:17,陕西省,西安市,灞桥区,31.4,610106262|510106756|504323923,340824.2,349,30,0,0,0,0,0,0,0,1,东北,北斗定位,行驶,^,ACC开,2021/11/1 19:17,7,60,15,0.342592867,1.245014788
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0877017,34.38072167,2021/11/1 19:18,2021/11/1 19:18,陕西省,西安市,灞桥区,29.6,6176160|6176153|602328776,340824.6,341,30,0,0,0,0,0,0,0,1,东北,北斗定位,行驶,^,ACC开,2021/11/1 19:18,8,60,15,-0.0833334,1.245014788
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0877917,34.385255,2021/11/1 19:19,2021/11/1 19:19,陕西省,西安市,灞桥区,27.7,600327722|64646821|64646820,340825.1,348,30,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:19,349,60,15,-0.087963033,1.245014788
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0871733,34.38798667,2021/11/1 19:20,2021/11/1 19:20,陕西省,西安市,灞桥区,35.1,71920797|606325746|620325607,340825.4,349,38,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:20,348,60,15,0.342592867,1.245014788
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.086355,34.39146167,2021/11/1 19:21,2021/11/1 19:21,陕西省,西安市,灞桥区,20.3,33096472,340825.8,344,23,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:21,348,60,15,-0.685185733,1.245014788
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.08569,34.394195,2021/11/1 19:22,2021/11/1 19:26,陕西省,西安市,灞桥区,42.5,97419294|16659923,340826.1,344,42,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:22,349,60,15,1.0277786,1.245014788
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0843133,34.40018167,2021/11/1 19:23,2021/11/1 19:26,陕西省,西安市,灞桥区,20.3,607369443|18163083|18159218|97419297|40580615,340826.7,330,17,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:23,350,60,15,-1.0277786,1.072178663
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0842333,34.40042,2021/11/1 19:24,2021/11/1 19:26,陕西省,西安市,灞桥区,11.1,40580614,340826.8,331,10,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:24,345,60,15,-0.425926267,1.072178663
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.08249,34.40469667,2021/11/1 19:25,2021/11/1 19:26,陕西省,西安市,灞桥区,42.5,63290971|63290948|63290944,340827.2,330,41,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:25,333,60,15,1.453704867,1.072178663
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0800867,34.41197,2021/11/1 19:26,2021/11/1 19:26,陕西省,西安市,灞桥区,51.8,63290940|63290938|63290936|604287142|500287583,340828,335,48,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:26,355,60,15,0.4305559,1.072178663
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.07949,34.41743,2021/11/1 19:27,2021/11/1 19:27,陕西省,西安市,灞桥区,40.7,81543686|63290953|81543684,340828.6,335,41,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:27,353,60,15,-0.5138893,1.072178663
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0793,34.41884333,2021/11/1 19:28,2021/11/1 19:28,陕西省,西安市,灞桥区,16.6,503386873,340828.7,329,17,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:28,353,60,15,-1.115741633,1.072178663
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.07907,34.42112,2021/11/1 19:29,2021/11/1 19:29,陕西省,西安市,灞桥区,37,603384947|63290924|509385985|501386717,340829,332,38,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:29,354,60,15,0.9444452,1.072178663
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.078365,34.42828333,2021/11/1 19:30,2021/11/1 19:30,陕西省,西安市,灞桥区,48.1,63290918|103468677|103468676|81543675|63290914|609198242,340829.7,323,47,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:30,356,60,15,0.5138893,1.072178663
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0769267,34.436775,2021/11/1 19:31,2021/11/1 19:31,陕西省,西安市,灞桥区,31.4,79286717,340830.6,326,33,0,0,0,0,0,0,0,1,东北,北斗定位,行驶,^,ACC开,2021/11/1 19:31,64,60,15,-0.773148767,1.072178663
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0809017,34.43815167,2021/11/1 19:32,2021/11/1 19:32,陕西省,西安市,灞桥区,53.7,81543665|18163863|18162114,340831,328,52,0,0,0,0,0,0,0,1,东北,北斗定位,行驶,^,ACC开,2021/11/1 19:32,67,60,15,1.032408233,1.072178663
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.085075,34.44578833,2021/11/1 19:33,2021/11/1 19:33,陕西省,西安市,高陵区,57.4,18162809|64646757,340831.9,323,53,0,0,0,0,1,0,0,1,东北,北斗定位,行驶,^,ACC开,2021/11/1 19:33,12,60,15,0.171296433,1.616867676
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0867467,34.44922667,2021/11/1 19:34,2021/11/1 19:34,陕西省,西安市,高陵区,40.7,63290904|18761900|18761899|18161963,340832.3,324,41,0,0,0,0,0,0,0,1,东北,北斗定位,行驶,^,ACC开,2021/11/1 19:34,26,60,15,-0.773148767,1.616867676
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0894967,34.45799667,2021/11/1 19:35,2021/11/1 19:35,陕西省,西安市,高陵区,38.8,16382011,340833.3,338,35,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:35,353,60,15,-0.087963033,1.616867676
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0891167,34.46169667,2021/11/1 19:36,2021/11/1 19:36,陕西省,西安市,高陵区,55.5,16382011,340833.7,352,51,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:36,354,60,15,0.773148767,1.616867676
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0879067,34.47101667,2021/11/1 19:37,2021/11/1 19:37,陕西省,西安市,高陵区,7.4,16588866|55075130|55075134,340834.7,355,10,0,0,0,0,1,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:37,324,60,15,-2.226853633,1.616867676
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0852367,34.47099167,2021/11/1 19:38,2021/11/1 19:38,陕西省,西安市,高陵区,44.4,64418461,340834.9,348,45,0,0,0,0,0,0,0,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 19:38,268,60,15,1.712964333,1.616867676
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0749383,34.470055,2021/11/1 19:39,2021/11/1 19:39,陕西省,西安市,高陵区,57.4,64418462|33120869,340835.8,355,51,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:39,280,60,15,0.601852333,1.616867676
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0650833,34.470865,2021/11/1 19:40,2021/11/1 19:40,陕西省,西安市,高陵区,61.1,33120870,340836.7,343,58,0,0,0,0,0,0,0,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 19:40,254,60,15,0.171296433,1.616867676
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0530617,34.46658,2021/11/1 19:41,2021/11/1 19:41,陕西省,西安市,高陵区,31.4,55075173,340837.8,332,32,0,0,0,0,0,1,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:41,331,60,15,-1.3750011,1.616867676
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.051885,34.47011833,2021/11/1 19:42,2021/11/1 19:42,陕西省,西安市,高陵区,42.5,16382026|18162253,340838.2,341,39,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:42,356,60,15,0.5138893,1.616867676
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0513333,34.47726167,2021/11/1 19:43,2021/11/1 19:43,陕西省,西安市,高陵区,29.6,19390216,340838.9,349,29,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:43,356,60,15,-0.5972227,1.6818866
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0506267,34.48610167,2021/11/1 19:44,2021/11/1 19:44,陕西省,西安市,高陵区,40.7,509111033|604111100,340839.9,361,42,0,0,0,0,0,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:44,356,60,15,0.5138893,1.6818866
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.050435,34.48888833,2021/11/1 19:45,2021/11/1 19:45,陕西省,西安市,高陵区,14.8,62751249|18161752,340840.2,365,14,0,0,0,0,1,0,0,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 19:45,348,60,15,-1.199075033,1.6818866
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.0440817,34.48846833,2021/11/1 19:46,2021/11/1 19:46,陕西省,西安市,高陵区,11.1,520176507|610175241,340840.8,354,9,0,0,0,0,1,0,0,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 19:46,183,60,15,-0.171296433,1.6818866
0003c079563b1156252128ec84c06c37,陕AQ***9,黄色,14455853014,109.044905,34.48695,2021/11/1 19:47,2021/11/1 19:47,陕西省,西安市,高陵区,9.2,,340841,374,11,0,0,0,0,0,0,0,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 19:47,179,60,15,-0.087963033,1.6818866
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.1866917,34.37367167,2021/11/1 1:55,2021/11/1 1:55,陕西省,西安市,临潼区,84.5,70799867|70799868|501392495|507391691,63230.5,391,82,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 1:55,229,180,2,0,1.015175128
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.181,34.36984667,2021/11/1 1:56,2021/11/1 1:56,陕西省,西安市,临潼区,79.4,6195051|6170512|6195057|6195058,63231.1,400,78,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 1:56,232,60,2,-0.2361113,1.015175128
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.169435,34.36145167,2021/11/1 1:57,2021/11/1 1:57,陕西省,西安市,临潼区,86.5,32262837|32262838|69066897,63232.5,415,85,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 1:57,223,60,2,0.328703967,1.015175128
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.1587983,34.35160833,2021/11/1 1:58,2021/11/1 1:58,陕西省,西安市,临潼区,86.8,69066901|75955088|75955089,63234,420,85,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 1:58,224,60,2,0.0138889,1.015175128
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.146655,34.343555,2021/11/1 1:59,2021/11/1 1:59,陕西省,西安市,临潼区,87.9,42708574|42708577,63235.4,418,85,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 1:59,237,60,2,0.050925967,1.015175128
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.1335567,34.33615667,2021/11/1 2:00,2021/11/1 2:00,陕西省,西安市,灞桥区,88.6,6170497|110578851|110578852,63236.8,415,86,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:00,231,60,2,0.032407433,1.015175128
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.12147,34.327025,2021/11/1 2:01,2021/11/1 2:01,陕西省,西安市,灞桥区,88.5,72546394,63238.3,401,86,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:01,227,60,2,-0.004629633,1.015175128
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.1086483,34.319005,2021/11/1 2:02,2021/11/1 2:02,陕西省,西安市,灞桥区,94.9,72546360|510211442|505211053|72546374|6362702|6362701|6344348|41812201,63239.8,396,92,0,0,0,1,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:02,238,60,2,0.296296533,1.015175128
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.0960333,34.31436333,2021/11/1 2:03,2021/11/1 2:03,陕西省,西安市,灞桥区,54,6356261|6313341,63241,379,52,0,0,0,0,0,0,1,1,西北,北斗定位,行驶,^,ACC开,2021/11/1 2:03,273,60,2,-1.893520033,1.015175128
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.0939767,34.30911,2021/11/1 2:04,2021/11/1 2:04,陕西省,西安市,灞桥区,61.4,6313337,63241.9,382,60,0,0,0,0,0,0,1,1,东南,北斗定位,行驶,^,ACC开,2021/11/1 2:04,165,60,2,0.342592867,1.015175128
00061211083372ef6e69395480c5b494,晋MS***7,黄色,14452044629,109.0947517,34.29168,2021/11/1 2:05,2021/11/1 2:05,陕西省,西安市,灞桥区,80.1,14611569|14611570|49950299,63243.8,379,78,0,0,0,0,0,0,1,1,西南,北斗定位,行驶,^,ACC开,2021/11/1 2:05,184,60,2,0.865741433,1.043841712
